epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,404.099,0.42826,4.85587,0.29578,0.27178,0.97675,0.99844,1,0.995,0.95709,0.77983,0.76316,0.67865,0.21932,0.28705,3.4284,0.22791,0.19778,0.8841,0.0003566,0.0003566,0.0003566
85,408.783,0.42867,4.95603,0.27915,0.26983,0.96856,0.99842,1,0.995,0.97163,0.83988,0.81579,0.76251,0.25495,0.26743,3.35098,0.23053,0.1864,0.87653,0.0003368,0.0003368,0.0003368
86,413.531,0.43461,4.86195,0.29072,0.26755,0.97281,0.99852,1,0.995,0.95297,0.84086,0.84211,0.78777,0.24928,0.30165,3.38062,0.23033,0.18508,0.88432,0.000317,0.000317,0.000317
87,418.246,0.43602,4.9705,0.29005,0.27492,0.96255,0.99859,1,0.995,0.96108,0.83481,0.81579,0.76451,0.25643,0.29965,3.29541,0.23001,0.18459,0.87984,0.0002972,0.0002972,0.0002972
88,422.974,0.40592,4.82864,0.28514,0.25975,0.95784,0.99857,1,0.995,0.96897,0.831,0.81579,0.73868,0.25952,0.2718,3.2778,0.23401,0.17194,0.87563,0.0002774,0.0002774,0.0002774
89,427.691,0.42729,5.03286,0.28389,0.25907,0.97006,0.99846,1,0.995,0.96702,0.80837,0.78947,0.71558,0.26249,0.29102,3.29261,0.23228,0.18386,0.87668,0.0002576,0.0002576,0.0002576
90,432.406,0.43962,4.76688,0.2798,0.25947,0.96889,0.99847,1,0.995,0.96079,0.84199,0.84211,0.79396,0.27266,0.28475,3.28747,0.2279,0.18365,0.87575,0.0002378,0.0002378,0.0002378
91,439.353,0.28841,3.33783,0.23599,0.20522,0.86579,0.99832,1,0.995,0.9583,0.76313,0.76316,0.69693,0.26952,0.29296,3.24454,0.22548,0.19636,0.87498,0.000218,0.000218,0.000218
92,444.366,0.27447,3.1858,0.22946,0.19278,0.85466,0.99839,1,0.995,0.95744,0.81395,0.78947,0.781,0.26902,0.27074,3.25589,0.21529,0.19023,0.87301,0.0001982,0.0001982,0.0001982
93,449.045,0.26294,3.19045,0.22154,0.18842,0.85138,0.99841,1,0.995,0.96642,0.81449,0.81579,0.7436,0.29372,0.27019,3.21338,0.20443,0.17556,0.86927,0.0001784,0.0001784,0.0001784
94,453.74,0.26613,3.06342,0.21129,0.18221,0.84554,0.99841,1,0.995,0.96119,0.86281,0.82771,0.81392,0.30309,0.28786,3.14646,0.19891,0.19481,0.86932,0.0001586,0.0001586,0.0001586
95,458.461,0.27491,3.11977,0.21094,0.19108,0.86099,0.99845,1,0.995,0.96425,0.86707,0.86842,0.8101,0.28492,0.29987,3.17012,0.18911,0.1843,0.87509,0.0001388,0.0001388,0.0001388
96,463.176,0.26603,3.133,0.20317,0.17907,0.84997,0.99841,1,0.995,0.96702,0.85979,0.80702,0.76792,0.29011,0.26151,3.16341,0.18514,0.18189,0.86764,0.000119,0.000119,0.000119
97,467.888,0.25637,3.04778,0.20571,0.18039,0.85786,0.99844,1,0.995,0.96451,0.86644,0.85375,0.84841,0.31162,0.25574,3.11234,0.18283,0.18442,0.86768,9.92e-05,9.92e-05,9.92e-05
98,472.627,0.25504,3.06188,0.19695,0.17795,0.85294,0.99846,1,0.995,0.96627,0.86708,0.86842,0.84842,0.3111,0.26892,3.0924,0.18153,0.17744,0.86993,7.94e-05,7.94e-05,7.94e-05
99,477.343,0.25019,2.97835,0.19448,0.17891,0.8504,0.99848,1,0.995,0.95966,0.89338,0.89474,0.8781,0.31266,0.28052,3.07892,0.17976,0.16989,0.87169,5.96e-05,5.96e-05,5.96e-05
100,482.005,0.25195,2.97472,0.1939,0.17266,0.84293,0.99849,1,0.995,0.96275,0.86711,0.86842,0.85186,0.30355,0.26166,3.07733,0.17851,0.18031,0.86823,3.98e-05,3.98e-05,3.98e-05
