epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,697.459,0.80219,41.4805,0.27886,0.47575,1.1348,0.99909,1,0.995,0.83961,0.92917,0.80723,0.79572,0.26511,0.66434,33.0907,0.25336,0.36765,1.11531,0.0005546,0.0005546,0.0005546
75,706.85,0.79131,42.3366,0.28407,0.47228,1.13786,0.99888,1,0.995,0.84445,0.87276,0.80723,0.79929,0.253,0.64436,33.3452,0.26069,0.36286,1.10583,0.0005348,0.0005348,0.0005348
76,716.209,0.77805,42.1046,0.29206,0.4564,1.1316,0.99918,1,0.995,0.84138,0.93948,0.81928,0.81498,0.26213,0.64386,32.8105,0.25926,0.35448,1.10489,0.000515,0.000515,0.000515
77,725.574,0.79618,41.7538,0.28765,0.46287,1.13456,0.99909,1,0.995,0.83356,0.90029,0.81928,0.8255,0.27988,0.66102,32.8957,0.25707,0.37478,1.11108,0.0004952,0.0004952,0.0004952
78,734.996,0.77513,42.2856,0.29015,0.4641,1.1213,0.98904,1,0.995,0.83661,0.91962,0.82704,0.82321,0.27293,0.66078,32.9489,0.25879,0.38734,1.1135,0.0004754,0.0004754,0.0004754
79,744.402,0.79462,42.2126,0.2889,0.47775,1.14435,0.99852,1,0.995,0.83193,0.90694,0.78313,0.77024,0.25474,0.65321,33.4293,0.27086,0.36864,1.12294,0.0004556,0.0004556,0.0004556
80,753.754,0.79397,41.6458,0.29078,0.47847,1.14785,0.99876,1,0.995,0.84993,0.91547,0.78287,0.76422,0.24321,0.64369,33.0709,0.26833,0.35747,1.11241,0.0004358,0.0004358,0.0004358
81,763.258,0.7894,41.7292,0.27679,0.46362,1.12871,0.99826,1,0.995,0.84332,0.84269,0.80723,0.7696,0.25846,0.6665,32.9019,0.26303,0.38773,1.10126,0.000416,0.000416,0.000416
82,772.617,0.7815,41.0773,0.28988,0.46133,1.13016,0.99892,1,0.995,0.84487,0.8192,0.81928,0.78877,0.25317,0.64872,33.0373,0.26286,0.37007,1.09902,0.0003962,0.0003962,0.0003962
83,781.979,0.77956,39.8339,0.28707,0.46103,1.13214,0.99897,1,0.995,0.84874,0.85966,0.81188,0.81197,0.27062,0.64785,32.7171,0.25606,0.36896,1.09332,0.0003764,0.0003764,0.0003764
84,791.402,0.77447,40.1548,0.2798,0.46118,1.13615,0.99556,1,0.995,0.83308,0.831,0.80723,0.78625,0.24739,0.67765,32.8834,0.2574,0.37448,1.12635,0.0003566,0.0003566,0.0003566
85,800.872,0.75657,40.5404,0.28191,0.44823,1.11975,0.99753,1,0.995,0.84663,0.92372,0.81928,0.82076,0.26751,0.63631,32.508,0.25651,0.35797,1.08952,0.0003368,0.0003368,0.0003368
86,810.26,0.76262,40.6602,0.28304,0.45601,1.11606,0.99913,1,0.995,0.84419,0.87798,0.81928,0.79476,0.26239,0.63659,33.0227,0.25664,0.35515,1.09401,0.000317,0.000317,0.000317
87,819.615,0.75759,41.0551,0.28338,0.45376,1.12795,0.99904,1,0.995,0.85245,0.92866,0.81928,0.82538,0.29904,0.64097,32.4419,0.25467,0.37413,1.09604,0.0002972,0.0002972,0.0002972
88,828.999,0.7346,38.9269,0.28351,0.44546,1.11029,0.99728,1,0.995,0.84411,0.91308,0.81928,0.8233,0.26939,0.62357,32.7074,0.25348,0.35905,1.09179,0.0002774,0.0002774,0.0002774
89,838.351,0.75273,40.1324,0.28141,0.45199,1.11437,0.99348,1,0.995,0.84235,0.83485,0.81928,0.81935,0.27051,0.63605,32.5433,0.25673,0.37457,1.08724,0.0002576,0.0002576,0.0002576
90,847.742,0.73362,39.7322,0.28573,0.43953,1.10854,0.99759,1,0.995,0.84046,0.83402,0.83133,0.81882,0.28053,0.64156,32.3918,0.25753,0.37056,1.09005,0.0002378,0.0002378,0.0002378
91,858.12,0.67743,31.8259,0.23267,0.39613,1.13371,0.99877,1,0.995,0.83235,0.8565,0.81928,0.81925,0.26896,0.64509,32.572,0.23902,0.37845,1.09818,0.000218,0.000218,0.000218
92,867.449,0.65408,31.9382,0.20543,0.37948,1.1208,0.99361,1,0.995,0.84307,0.86848,0.79562,0.78757,0.28788,0.62941,32.3632,0.21,0.35104,1.09979,0.0001982,0.0001982,0.0001982
93,876.826,0.66662,31.1042,0.18517,0.37154,1.13061,0.99904,1,0.995,0.8452,0.95523,0.83133,0.82456,0.28412,0.64872,32.2778,0.19768,0.37248,1.09159,0.0001784,0.0001784,0.0001784
94,886.171,0.64681,31.2012,0.1733,0.37021,1.10662,0.99901,1,0.995,0.8492,0.94578,0.83133,0.82682,0.28826,0.6172,32.2274,0.19015,0.36103,1.09124,0.0001586,0.0001586,0.0001586
95,895.526,0.63963,30.8842,0.16622,0.3625,1.09129,0.99894,1,0.995,0.85495,0.91227,0.81928,0.79824,0.29742,0.62487,32.0525,0.186,0.35554,1.08137,0.0001388,0.0001388,0.0001388
96,904.91,0.62981,30.9613,0.16251,0.35909,1.08985,0.99895,1,0.995,0.85135,0.92564,0.83133,0.82347,0.2826,0.62828,32.0355,0.18321,0.35805,1.07583,0.000119,0.000119,0.000119
97,914.34,0.64171,30.7161,0.1598,0.35877,1.10532,0.99896,1,0.995,0.85857,0.89777,0.81928,0.79725,0.28775,0.61111,31.9448,0.18178,0.34208,1.08333,9.92e-05,9.92e-05,9.92e-05
98,923.683,0.63104,30.5798,0.1578,0.34931,1.10879,0.99275,1,0.995,0.85552,0.94779,0.83133,0.82372,0.29232,0.60198,31.7984,0.18029,0.34197,1.06782,7.94e-05,7.94e-05,7.94e-05
99,933.034,0.60136,30.4493,0.15502,0.34872,1.06352,0.99904,1,0.995,0.86346,0.88408,0.83133,0.82515,0.29321,0.5871,31.8142,0.17969,0.33448,1.06366,5.96e-05,5.96e-05,5.96e-05
100,942.437,0.60506,30.1381,0.15453,0.3432,1.06481,0.99902,1,0.995,0.87197,0.92559,0.83133,0.82645,0.30547,0.58212,31.7178,0.17892,0.32754,1.0635,3.98e-05,3.98e-05,3.98e-05
